"SampleDate","SampleID","Region","SiteCode","TidalHeight","Transect","Blade","BladeArea.cm2","Scanned","year","location","site","file_name","blade_num","prevelance","severity","lesion_area","healthy_area","correct_num","severity_per"
"2019-07-18","WA.C.6.L.6","WA","C","L","6","6",236.60275423,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.6.L.5_10.jpg",6,1,4.300218183,193.5327492,4307.000503,TRUE,0.04300218183
"2019-07-18","WA.C.6.L.7","WA","C","L","6","7",37.98172221,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.6.L.5_10.jpg",7,0,0,0,3798.172221,TRUE,0
"2019-07-18","WA.C.6.L.8","WA","C","L","6","8",493.13473136,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.6.L.5_10.jpg",8,1,7.999844113,442.2723355,5086.239586,TRUE,0.07999844113
"2019-07-18","WA.C.6.L.9","WA","C","L","6","9",172.80506679,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.6.L.5_10.jpg",9,1,3.16902029,132.3613904,4044.367639,TRUE,0.0316902029
"2019-07-18","WA.C.1.U.1","WA","C","U","1","1",2500.23044775,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.1_5.jpg",1,1,57.50176689,2481.887389,1834.305875,TRUE,0.5750176689
"2019-07-18","WA.C.1.U.10","WA","C","U","1","10",908.9313236,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.6_10.jpg",10,1,44.8947384,897.9100833,1102.12403,TRUE,0.448947384
"2019-07-18","WA.C.1.U.2","WA","C","U","1","2",2352.71832768,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.1_5.jpg",2,1,53.4823594,2332.431413,2028.691468,TRUE,0.534823594
"2019-07-18","WA.C.1.U.3","WA","C","U","1","3",1565.55294779,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.1_5.jpg",3,1,56.05213851,1553.373671,1217.927679,TRUE,0.5605213851
"2019-07-18","WA.C.1.U.4","WA","C","U","1","4",263.62327633,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.1_5.jpg",4,1,5.474924923,224.8096811,3881.359523,TRUE,0.05474924923
"2019-07-18","WA.C.1.U.5","WA","C","U","1","5",612.48391268,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.1_5.jpg",5,1,30.9309944,599.1058604,1337.805228,TRUE,0.309309944
"2019-07-18","WA.C.1.U.6","WA","C","U","1","6",1297.29623347,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.6_10.jpg",6,1,43.26556463,1280.504884,1679.134947,TRUE,0.4326556463
"2019-07-18","WA.C.1.U.7","WA","C","U","1","7",882.4170138,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.6_10.jpg",7,1,33.93089158,865.5630566,1685.39572,TRUE,0.3393089158
"2019-07-18","WA.C.1.U.8","WA","C","U","1","8",1978.949422054,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.6_10.jpg",8,1,75.27901025,1972.471991,647.7431054,TRUE,0.7527901025
"2019-07-18","WA.C.1.U.9","WA","C","U","1","9",1669.056252014,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.1.U.6_10.jpg",9,1,66.43227912,1660.665039,839.1213014,TRUE,0.6643227912
"2019-07-18","WA.C.2.U.10","WA","C","U","2","10",329.322141588,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.6_10.jpg",10,1,27.79901167,320.985349,833.6792588,TRUE,0.2779901167
"2019-07-18","WA.C.2.U.11","WA","C","U","2","11",566.12083452,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.11_15.jpg",11,1,26.24970471,550.6499569,1547.087762,TRUE,0.2624970471
"2019-07-18","WA.C.2.U.12","WA","C","U","2","12",2150.379362913,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.11_15.jpg",12,1,71.97947462,2142.040721,833.8641913,TRUE,0.7197947462
"2019-07-18","WA.C.2.U.13","WA","C","U","2","13",1786.31605538,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.11_15.jpg",13,1,61.59614902,1775.247774,1106.828138,TRUE,0.6159614902
"2019-07-18","WA.C.2.U.14","WA","C","U","2","14",1023.14209252,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.11_15.jpg",14,1,45.17362064,1010.873312,1226.878052,TRUE,0.4517362064
"2019-07-18","WA.C.2.U.15","WA","C","U","2","15",968.92301066,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.11_15.jpg",15,1,48.7404522,958.8390549,1008.395576,TRUE,0.487404522
"2019-07-18","WA.C.2.U.6","WA","C","U","2","6",412.35036631,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.6_10.jpg",6,1,17.77279562,394.1162741,1823.409221,TRUE,0.1777279562
"2019-07-18","WA.C.2.U.7","WA","C","U","2","7",1764.86392228,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.6_10.jpg",7,1,45.43953682,1743.92416,2093.976228,TRUE,0.4543953682
"2019-07-18","WA.C.2.U.8","WA","C","U","2","8",1025.77350254,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.6_10.jpg",8,1,33.11307344,1005.463588,2030.991454,TRUE,0.3311307344
"2019-07-18","WA.C.2.U.9","WA","C","U","2","9",1642.42240018,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.2.U.6_10.jpg",9,1,47.05393086,1624.147156,1827.524418,TRUE,0.4705393086
"2019-07-18","WA.C.3.U.1","WA","C","U","3","1",553.51825985,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.1_4.jpg",1,1,20.32156262,532.6343005,2088.395935,TRUE,0.2032156262
"2019-07-18","WA.C.3.U.10","WA","C","U","3","10",677.23919133,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.10_13.jpg",10,1,15.28125075,641.6654697,3557.372163,TRUE,0.1528125075
"2019-07-18","WA.C.3.U.11","WA","C","U","3","11",1924.4801956,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.10_13.jpg",11,1,49.12304016,1904.752585,1972.76106,TRUE,0.4912304016
"2019-07-18","WA.C.3.U.12","WA","C","U","3","12",815.15320674,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.10_13.jpg",12,1,16.5645171,776.062913,3909.029374,TRUE,0.165645171
"2019-07-18","WA.C.3.U.13","WA","C","U","3","13",917.91575698,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.10_13.jpg",13,1,32.06380803,898.870655,1904.510198,TRUE,0.3206380803
"2019-07-18","WA.C.3.U.14","WA","C","U","3","14",393.58325553,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.14_15.jpg",14,1,17.51044071,375.876185,1770.707053,TRUE,0.1751044071
"2019-07-18","WA.C.3.U.15","WA","C","U","3","15",2691.09736819,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.14_15.jpg",15,1,72.75586009,2681.057886,1003.948219,TRUE,0.7275586009
"2019-07-18","WA.C.3.U.2","WA","C","U","3","2",1775.48227889,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.1_4.jpg",2,1,32.68198616,1739.649167,3583.311189,TRUE,0.3268198616
"2019-07-18","WA.C.3.U.3","WA","C","U","3","3",2186.91114306,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.1_4.jpg",3,1,59.10385483,2171.88308,1502.806306,TRUE,0.5910385483
"2019-07-18","WA.C.3.U.4","WA","C","U","3","4",1738.32330858,"Y",2019,"Washington","C Beach Haven/Disease Scans/","WA.C.3.U.1_4.jpg",4,1,40.66696527,1713.325912,2499.739658,TRUE,0.4066696527
"2019-07-22","SD.A.4.L.1","SD","A","L","4","1",1.884803217,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.1_8.jpg",1,0,0,0,188.4803217,TRUE,0
"2019-07-22","SD.A.4.L.10","SD","A","L","4","10",1.364568371,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.9_16.jpg",10,0,0,0,136.4568371,TRUE,0
"2019-07-22","SD.A.4.L.11","SD","A","L","4","11",0.8225904912,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.9_16.jpg",11,0,0,0,82.25904912,TRUE,0
"2019-07-22","SD.A.4.L.12","SD","A","L","4","12",9.345823757,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.9_16.jpg",12,1,4.788952982,7.795891985,154.9931772,TRUE,0.04788952982
"2019-07-22","SD.A.4.L.13","SD","A","L","4","13",1.498222494,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.9_16.jpg",13,0,0,0,149.8222494,TRUE,0
"2019-07-22","SD.A.4.L.14","SD","A","L","4","14",1.494900891,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.9_16.jpg",14,0,0,0,149.4900891,TRUE,0
"2019-07-22","SD.A.4.L.15","SD","A","L","4","15",2.105914249,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.9_16.jpg",15,0,0,0,210.5914249,TRUE,0
"2019-07-22","SD.A.4.L.16","SD","A","L","4","16",0.9016266877,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.9_16.jpg",16,0,0,0,90.16266877,TRUE,0
"2019-07-22","SD.A.4.L.2","SD","A","L","4","2",37.9371229489,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.1_8.jpg",2,1,30.01424543,37.07268026,86.44426889,TRUE,0.3001424543
"2019-07-22","SD.A.4.L.3","SD","A","L","4","3",99.4749712679,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.1_8.jpg",3,1,50.79329816,98.52054007,95.44311979,TRUE,0.5079329816
"2019-07-22","SD.A.4.L.4","SD","A","L","4","4",1.130170928,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.1_8.jpg",4,0,0,0,113.0170928,TRUE,0
"2019-07-22","SD.A.4.L.5","SD","A","L","4","5",1.035101264,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.1_8.jpg",5,0,0,0,103.5101264,TRUE,0
"2019-07-22","SD.A.4.L.6","SD","A","L","4","6",1.488275639,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.1_8.jpg",6,0,0,0,148.8275639,TRUE,0
"2019-07-22","SD.A.4.L.7","SD","A","L","4","7",21.978023552,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.1_8.jpg",7,1,10.75544052,20.29409652,168.3927032,TRUE,0.1075544052
"2019-07-22","SD.A.4.L.8","SD","A","L","4","8",1.446638897,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.1_8.jpg",8,0,0,0,144.6638897,TRUE,0
"2019-07-22","SD.A.4.L.9","SD","A","L","4","9",36.1445705237,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.4.L.9_16.jpg",9,1,45.41552511,35.71531169,42.92588337,TRUE,0.4541552511
"2019-07-22","SD.A.5.L.1","SD","A","L","5","1",1.184214306,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.1_8.jpg",1,0,0,0,118.4214306,TRUE,0
"2019-07-22","SD.A.5.L.10","SD","A","L","5","10",0.7790864694,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.9_16.jpg",10,0,0,0,77.90864694,TRUE,0
"2019-07-22","SD.A.5.L.11","SD","A","L","5","11",1.137334818,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.9_16.jpg",11,1,0.134120172,0.134659581,100.2675237,TRUE,0.00134120172
"2019-07-22","SD.A.5.L.12","SD","A","L","5","12",6.0594656711,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.9_16.jpg",12,1,5.742072217,5.205041655,85.44240161,TRUE,0.05742072217
"2019-07-22","SD.A.5.L.13","SD","A","L","5","13",0.8433460213,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.9_16.jpg",13,0,0,0,84.33460213,TRUE,0
"2019-07-22","SD.A.5.L.14","SD","A","L","5","14",1.365089055,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.9_16.jpg",14,1,0.077920238,0.098750359,126.6338696,TRUE,0.00077920238
"2019-07-22","SD.A.5.L.15","SD","A","L","5","15",0.6771940534,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.9_16.jpg",15,0,0,0,67.71940534,TRUE,0
"2019-07-22","SD.A.5.L.16","SD","A","L","5","16",2.123150675,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.9_16.jpg",16,1,0.915848369,1.01982189,110.3328785,TRUE,0.00915848369
"2019-07-22","SD.A.5.L.2","SD","A","L","5","2",1.04937518,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.1_8.jpg",2,0,0,0,104.937518,TRUE,0
"2019-07-22","SD.A.5.L.3","SD","A","L","5","3",0.5211325768,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.1_8.jpg",3,0,0,0,52.11325768,TRUE,0
"2019-07-22","SD.A.5.L.4","SD","A","L","5","4",0.9928540649,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.1_8.jpg",4,0,0,0,99.28540649,TRUE,0
"2019-07-22","SD.A.5.L.5","SD","A","L","5","5",1.005871158,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.1_8.jpg",5,0,0,0,100.5871158,TRUE,0
"2019-07-22","SD.A.5.L.6","SD","A","L","5","6",0.6011562769,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.1_8.jpg",6,0,0,0,60.11562769,TRUE,0
"2019-07-22","SD.A.5.L.7","SD","A","L","5","7",0.6469943982,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.1_8.jpg",7,0,0,0,64.69943982,TRUE,0
"2019-07-22","SD.A.5.L.8","SD","A","L","5","8",1.071082304,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.1_8.jpg",8,0,0,0,107.1082304,TRUE,0
"2019-07-22","SD.A.5.L.9","SD","A","L","5","9",0.5087798047,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.5.L.9_16.jpg",9,0,0,0,50.87798047,TRUE,0
"2019-07-22","SD.A.6.L.1","SD","A","L","6","1",0.9972349899,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.1_8.jpg",1,0,0,0,99.72349899,TRUE,0
"2019-07-22","SD.A.6.L.10","SD","A","L","6","10",2.254722063,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.9_16.jpg",10,1,0.768292512,0.983912669,127.0809394,TRUE,0.00768292512
"2019-07-22","SD.A.6.L.11","SD","A","L","6","11",42.720698071,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.9_16.jpg",11,1,25.93240289,41.53440103,118.6297041,TRUE,0.2593240289
"2019-07-22","SD.A.6.L.12","SD","A","L","6","12",1.467196926,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.9_16.jpg",12,0,0,0,146.7196926,TRUE,0
"2019-07-22","SD.A.6.L.13","SD","A","L","6","13",0.6698506176,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.9_16.jpg",13,0,0,0,66.98506176,TRUE,0
"2019-07-22","SD.A.6.L.14","SD","A","L","6","14",0.7115591784,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.9_16.jpg",14,0,0,0,71.15591784,TRUE,0
"2019-07-22","SD.A.6.L.15","SD","A","L","6","15",1.400908503,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.9_16.jpg",15,0,0,0,140.0908503,TRUE,0
"2019-07-22","SD.A.6.L.16","SD","A","L","6","16",1.6942329786,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.9_16.jpg",16,1,0.759221102,0.734343579,95.98893996,TRUE,0.00759221102
"2019-07-22","SD.A.6.L.2","SD","A","L","6","2",1.24540362,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.1_8.jpg",2,0,0,0,124.540362,TRUE,0
"2019-07-22","SD.A.6.L.3","SD","A","L","6","3",1.378752514,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.1_8.jpg",3,0,0,0,137.8752514,TRUE,0
"2019-07-22","SD.A.6.L.4","SD","A","L","6","4",1.340598966,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.1_8.jpg",4,0,0,0,134.0598966,TRUE,0
"2019-07-22","SD.A.6.L.5","SD","A","L","6","5",3.579287561,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.1_8.jpg",5,1,1.483591331,2.150962367,142.8325194,TRUE,0.01483591331
"2019-07-22","SD.A.6.L.6","SD","A","L","6","6",1.497827492,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.1_8.jpg",6,0,0,0,149.7827492,TRUE,0
"2019-07-22","SD.A.6.L.7","SD","A","L","6","7",1.402991238,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.1_8.jpg",7,0,0,0,140.2991238,TRUE,0
"2019-07-22","SD.A.6.L.8","SD","A","L","6","8",0.8674231543,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.1_8.jpg",8,0,0,0,86.74231543,TRUE,0
"2019-07-22","SD.A.6.L.9","SD","A","L","6","9",54.75538638,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.6.L.9_16.jpg",9,1,34.8125407,53.74892272,100.646366,TRUE,0.348125407
"2019-07-22","SD.A.1.U.1","SD","A","U","1","1",0.8844441253,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.1_8.jpg",1,0,0,0,88.44441253,TRUE,0
"2019-07-22","SD.A.1.U.10","SD","A","U","1","10",1.5095338978,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.9_16.jpg",10,1,0.729045074,0.639184142,87.03497558,TRUE,0.00729045074
"2019-07-22","SD.A.1.U.11","SD","A","U","1","11",1.572752083,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.9_16.jpg",11,0,0,0,157.2752083,TRUE,0
"2019-07-22","SD.A.1.U.12","SD","A","U","1","12",17.9449511612,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.9_16.jpg",12,1,28.2448057,17.50035909,44.45920712,TRUE,0.282448057
"2019-07-22","SD.A.1.U.13","SD","A","U","1","13",0.6867279517,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.9_16.jpg",13,0,0,0,68.67279517,TRUE,0
"2019-07-22","SD.A.1.U.14","SD","A","U","1","14",0.6294706981,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.9_16.jpg",14,0,0,0,62.94706981,TRUE,0
"2019-07-22","SD.A.1.U.15","SD","A","U","1","15",1.690660012,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.9_16.jpg",15,1,0.263862845,0.353705832,133.695418,TRUE,0.00263862845
"2019-07-22","SD.A.1.U.16","SD","A","U","1","16",1.406474432,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.9_16.jpg",16,1,0.039806276,0.053863832,135.26106,TRUE,0.00039806276
"2019-07-22","SD.A.1.U.2","SD","A","U","1","2",0.9994254525,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.1_8.jpg",2,0,0,0,99.94254525,TRUE,0
"2019-07-22","SD.A.1.U.3","SD","A","U","1","3",1.317724792,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.1_8.jpg",3,0,0,0,131.7724792,TRUE,0
"2019-07-22","SD.A.1.U.4","SD","A","U","1","4",31.6485564478,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.1_8.jpg",4,1,34.88569009,31.06865843,57.98980178,TRUE,0.3488569009
"2019-07-22","SD.A.1.U.5","SD","A","U","1","5",0.9407856938,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.1_8.jpg",5,0,0,0,94.07856938,TRUE,0
"2019-07-22","SD.A.1.U.6","SD","A","U","1","6",0.9151465096,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.1_8.jpg",6,0,0,0,91.51465096,TRUE,0
"2019-07-22","SD.A.1.U.7","SD","A","U","1","7",1.015710284,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.1_8.jpg",7,0,0,0,101.5710284,TRUE,0
"2019-07-22","SD.A.1.U.8","SD","A","U","1","8",2.26939098,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.1_8.jpg",8,1,0.784214521,1.00186728,126.75237,TRUE,0.00784214521
"2019-07-22","SD.A.1.U.9","SD","A","U","1","9",0.9425811548,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.1.U.9_16.jpg",9,0,0,0,94.25811548,TRUE,0
"2019-07-22","SD.A.2.U.1","SD","A","U","2","1",1.205598248,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.1_8.jpg",1,0,0,0,120.5598248,TRUE,0
"2019-07-22","SD.A.2.U.10","SD","A","U","2","10",2.33025711,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.9_16.jpg",10,1,0.641098306,0.913889687,141.6367423,TRUE,0.00641098306
"2019-07-22","SD.A.2.U.11","SD","A","U","2","11",0.995708848,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.9_16.jpg",11,0,0,0,99.5708848,TRUE,0
"2019-07-22","SD.A.2.U.12","SD","A","U","2","12",50.1400639154,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.9_16.jpg",12,1,67.96508216,49.90484056,23.52233554,TRUE,0.6796508216
"2019-07-22","SD.A.2.U.13","SD","A","U","2","13",1.7417588337,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.9_16.jpg",13,1,1.297691945,0.989299052,75.24597817,TRUE,0.01297691945
"2019-07-22","SD.A.2.U.14","SD","A","U","2","14",1.0825553,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.9_16.jpg",14,0,0,0,108.25553,TRUE,0
"2019-07-22","SD.A.2.U.15","SD","A","U","2","15",2.68356794,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.9_16.jpg",15,1,0.838956999,1.229890836,145.3677104,TRUE,0.00838956999
"2019-07-22","SD.A.2.U.16","SD","A","U","2","16",8.229280379,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.9_16.jpg",16,1,6.004454478,7.115412238,111.3868141,TRUE,0.06004454478
"2019-07-22","SD.A.2.U.2","SD","A","U","2","2",0.7227089917,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.1_8.jpg",2,0,0,0,72.27089917,TRUE,0
"2019-07-22","SD.A.2.U.3","SD","A","U","2","3",0.4587762135,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.1_8.jpg",3,1,0.132849172,0.053863832,40.49123815,TRUE,0.00132849172
"2019-07-22","SD.A.2.U.4","SD","A","U","2","4",40.7966281202,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.1_8.jpg",4,1,29.91739769,39.86282677,93.38013502,TRUE,0.2991739769
"2019-07-22","SD.A.2.U.5","SD","A","U","2","5",4.4633905487,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.1_8.jpg",5,1,4.2626462,3.644785981,81.86045677,TRUE,0.042626462
"2019-07-22","SD.A.2.U.6","SD","A","U","2","6",1.254704108,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.1_8.jpg",6,0,0,0,125.4704108,TRUE,0
"2019-07-22","SD.A.2.U.7","SD","A","U","2","7",0.664159006,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.1_8.jpg",7,0,0,0,66.4159006,TRUE,0
"2019-07-22","SD.A.2.U.8","SD","A","U","2","8",7.6039571964,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.1_8.jpg",8,1,8.305025695,6.847888538,75.60686584,TRUE,0.08305025695
"2019-07-22","SD.A.2.U.9","SD","A","U","2","9",0.9391697788,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.2.U.9_16.jpg",9,0,0,0,93.91697788,TRUE,0
"2019-07-22","SD.A.3.U.1","SD","A","U","3","1",1.275728957,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.1_8.jpg",1,0,0,0,127.5728957,TRUE,0
"2019-07-22","SD.A.3.U.10","SD","A","U","3","10",0.8718040793,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.9_16.jpg",10,0,0,0,87.18040793,TRUE,0
"2019-07-22","SD.A.3.U.11","SD","A","U","3","11",0.7236964953,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.9_16.jpg",11,0,0,0,72.36964953,TRUE,0
"2019-07-22","SD.A.3.U.12","SD","A","U","3","12",48.8351407632,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.9_16.jpg",12,1,72.22059333,48.64801781,18.71229532,TRUE,0.7222059333
"2019-07-22","SD.A.3.U.13","SD","A","U","3","13",0.8971200804,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.9_16.jpg",13,0,0,0,89.71200804,TRUE,0
"2019-07-22","SD.A.3.U.14","SD","A","U","3","14",1.099055587,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.9_16.jpg",14,0,0,0,109.9055587,TRUE,0
"2019-07-22","SD.A.3.U.15","SD","A","U","3","15",2.3243320885,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.9_16.jpg",15,1,2.03587235,1.569232979,75.50991095,TRUE,0.0203587235
"2019-07-22","SD.A.3.U.16","SD","A","U","3","16",1.300290865,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.9_16.jpg",16,0,0,0,130.0290865,TRUE,0
"2019-07-22","SD.A.3.U.2","SD","A","U","3","2",0.7940247055,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.1_8.jpg",2,0,0,0,79.40247055,TRUE,0
"2019-07-22","SD.A.3.U.3","SD","A","U","3","3",8.81549842,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.1_8.jpg",3,1,3.176841057,6.756320023,205.9178397,TRUE,0.03176841057
"2019-07-22","SD.A.3.U.4","SD","A","U","3","4",38.7508618233,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.1_8.jpg",4,1,28.76046375,37.81420569,93.66561333,TRUE,0.2876046375
"2019-07-22","SD.A.3.U.5","SD","A","U","3","5",13.445525707,"Y",2019,"San Diego","A Chula Vista/Disease Scans/","SD.A.3.U.1_8.jpg",5,1,9.885487937,12.32224935,112.3276357,TRUE,0.09885487937
